Imatest,2021.1.7, Evaluation, Multicharts
File,without_filter.ARW
Run date,31-Oct-2021 15:12:29,,Build 2021-10-22
Color space,sRGB
Reference,X-Rite default old: Color space Wt Pt
Pixel offset,0

Gamma, 0.572
mean patch size pxls, 583, 583
Exposure error, -0.785,f-stops

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means in pixels (max 255). (for Dynamic Range) 
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, WB Err Deg,WB Err Mired,WB ERR S(HSV),WB Delta-C ab,WB Delta-C 94,WB Delta-C 00
 22, 120.81, 121.16, 121.53,  36.11,  41.30,  32.00,4,4,584,578,337552,,  0.474,  0.475,  0.477
 23,  82.60,  84.08,  85.79,  21.26,  25.55,  19.20,4,5,585,578,338130,,  0.324,  0.330,  0.336
 24,  48.72,  49.35,  50.73,   8.59,  11.16,   7.18,4,6,584,578,337552,,  0.191,  0.194,  0.199


CIELAB and xyY values for reference and input patches
Patch,L* ref,a* ref,b* ref,L* input,a* input, b* input, x ref,y ref,Y ref,x input,y input, Y input, Patch, Row, Col
  1,  37.54,  12.02,  13.33,   9.91,   1.42,   8.90,  0.3969, 0.3586, 0.0983, 0.3948, 0.3999, 0.0111,  1,1,1
  2,  65.20,  14.82,  17.55,  22.42,   3.12,  11.79,  0.3837, 0.3565, 0.3430, 0.3852, 0.3832, 0.0363,  2,1,2
  3,  50.37,  -1.57, -21.43,  15.38,  -4.88,  -4.68,  0.2488, 0.2662, 0.1873, 0.2621, 0.3079, 0.0198,  3,1,3
  4,  43.12, -14.63,  22.12,  12.90, -10.23,  13.75,  0.3433, 0.4313, 0.1324, 0.3468, 0.4719, 0.0155,  4,1,4
  5,  55.34,  11.45, -25.29,  16.90,  -0.56,  -6.27,  0.2673, 0.2520, 0.2326, 0.2738, 0.2915, 0.0228,  5,1,5
  6,  71.36, -32.72,   1.64,  24.86, -16.71,   5.68,  0.2605, 0.3601, 0.4271, 0.2763, 0.3920, 0.0437,  6,1,6
  7,  61.37,  32.88,  55.16,  21.03,   9.30,  28.70,  0.5082, 0.4032, 0.2967, 0.4921, 0.4369, 0.0325,  7,2,1
  8,  40.71,  16.91, -45.09,  10.17,   1.76, -16.15,  0.2090, 0.1799, 0.1169, 0.2108, 0.2118, 0.0115,  8,2,2
  9,  49.86,  45.93,  13.88,  15.58,  16.52,  10.41,  0.4619, 0.3099, 0.1830, 0.4596, 0.3429, 0.0202,  9,2,3
 10,  30.15,  24.91, -22.61,   5.93,   4.34,  -5.61,  0.2906, 0.2146, 0.0630, 0.2919, 0.2625, 0.0066, 10,2,4
 11,  72.44, -27.46,  58.47,  27.11, -16.58,  32.15,  0.3770, 0.4964, 0.4431, 0.3746, 0.5216, 0.0513, 11,2,5
 12,  70.92,  15.58,  66.54,  25.91,  -0.04,  34.78,  0.4750, 0.4423, 0.4207, 0.4531, 0.4770, 0.0471, 12,2,6
 13,  29.62,  21.43, -49.03,   5.04,   3.98, -17.83,  0.1864, 0.1438, 0.0608, 0.1878, 0.1670, 0.0056, 13,3,1
 14,  55.64, -40.76,  33.27,  18.70, -19.63,  18.97,  0.3038, 0.4887, 0.2356, 0.3164, 0.5077, 0.0268, 14,3,2
 15,  40.55,  49.97,  25.46,  11.19,  16.68,  12.23,  0.5361, 0.3224, 0.1159, 0.5059, 0.3571, 0.0129, 15,3,3
 16,  80.98,  -1.04,  80.03,  32.00,  -7.24,  40.18,  0.4497, 0.4767, 0.5844, 0.4265, 0.4994, 0.0709, 16,3,4
 17,  51.01,  49.88, -16.93,  15.15,  16.85,  -3.07,  0.3672, 0.2396, 0.1927, 0.3721, 0.2746, 0.0194, 17,3,5
 18,  52.12, -24.61, -26.18,  15.17, -10.71,  -8.37,  0.1964, 0.2687, 0.2025, 0.2165, 0.2923, 0.0194, 18,3,6
 19,  96.54,  -0.69,   1.35,  36.88,  -7.26,   9.38,  0.3142, 0.3320, 0.9131, 0.3257, 0.3775, 0.0947, 19,4,1
 20,  81.27,  -0.61,  -0.24,  30.32,  -6.37,   7.32,  0.3113, 0.3290, 0.5897, 0.3220, 0.3734, 0.0637, 20,4,2
 21,  66.79,  -0.65,  -0.43,  23.83,  -5.78,   6.30,  0.3106, 0.3285, 0.3635, 0.3208, 0.3740, 0.0405, 21,4,3
 22,  50.87,  -0.06,  -0.25,  15.94,  -4.52,   5.33,  0.3119, 0.3283, 0.1916, 0.3230, 0.3756, 0.0209, 22,4,4
 23,  35.68,  -0.22,  -1.21,   8.38,  -3.64,   3.55,  0.3076, 0.3246, 0.0884, 0.3193, 0.3738, 0.0093, 23,4,5
 24,  20.48,   0.05,  -0.97,   2.84,  -1.24,   1.28,  0.3077, 0.3235, 0.0311, 0.3214, 0.3762, 0.0031, 24,4,6


Color errors for reference vs input patches
Patch,Delta-E*,Delta-C,Delta-E*94,Delta-C 94,Delta-E 00,Delta-C 00,Row,Column
  1,  29.92,  11.49,  28.64,   7.54,  22.84,  11.22,1,1
  2,  44.72,  13.04,  43.45,   7.61,  41.23,  10.83,1,2
  3,  38.93,  17.07,  36.37,   9.93,  30.26,  11.42,1,3
  4,  31.67,   9.46,  30.54,   4.36,  23.36,   4.88,1,4
  5,  44.54,  22.49,  39.89,  10.66,  34.80,  13.49,1,5
  6,  49.34,  16.51,  47.11,   7.56,  46.84,   8.88,1,6
  7,  53.70,  35.45,  41.58,  10.09,  38.33,  12.93,2,1
  8,  44.72,  32.66,  32.42,  10.86,  24.36,   9.53,2,2
  9,  45.30,  29.62,  35.76,  10.19,  30.23,  12.77,2,3
 10,  36.04,  26.68,  26.48,  10.71,  22.43,  15.27,2,4
 11,  53.53,  28.48,  45.91,   7.33,  46.15,   8.76,2,5
 12,  57.26,  35.40,  46.09,   9.93,  46.43,  12.74,2,6
 13,  43.38,  35.75,  26.87,  10.86,  19.71,  10.71,3,1
 14,  44.89,  25.51,  37.74,   7.72,  32.60,   9.24,3,2
 15,  46.32,  35.82,  31.17,  10.48,  25.56,  13.57,3,3
 16,  63.45,  40.33,  49.90,   9.54,  46.92,  12.08,3,4
 17,  50.68,  35.81,  37.46,  10.83,  32.08,  14.14,3,5
 18,  43.31,  22.59,  37.99,   8.81,  31.84,  10.98,3,6
 19,  60.55,  10.37,  60.44,   9.71,  48.92,   9.32,4,1
 20,  51.83,   9.51,  51.79,   9.25,  48.51,   8.98,4,2
 21,  43.78,   8.46,  43.73,   8.20,  41.69,   8.22,4,3
 22,  35.65,   7.14,  35.64,   7.07,  29.10,   7.34,4,4
 23,  27.92,   5.85,  27.88,   5.66,  20.28,   6.24,4,5
 24,  17.83,   2.60,  17.82,   2.55,  11.58,   2.86,4,6
,Delta-E*,Delta-C,Delta-E*94,Delta-C 94,Delta-E 00,Delta-C 00
Mean,  44.14,  21.59,  38.03,   8.64,  33.17,  10.27
Maximum,  63.45,  40.33,  60.44,  10.86,  48.92,  15.27,
Additional color errors and values
Patch,Delta-L*,Delta-Chroma,|Delta-Hue dist|,|Delta-Hue degs|,,Note: Delta-Hue is undefined for grayscale patches (a* & b* near 0)
  1, -27.63,  -8.93,   7.22,  32.97
  2, -42.78, -10.77,   7.35,  25.37
  3, -34.99, -14.73,   8.63, -41.98
  4, -30.22,  -9.38,   1.19,   3.19
  5, -38.44, -21.47,   6.71, -29.42
  6, -46.50, -15.11,   6.65, -15.90
  7, -40.34, -34.05,   9.85,  12.85
  8, -30.55, -31.90,   6.99, -14.35
  9, -34.28, -28.46,   8.20,  15.40
 10, -24.22, -26.55,   2.71, -10.05
 11, -45.32, -28.43,   1.79,   2.12
 12, -45.01, -33.56,  11.24,  13.24
 13, -24.58, -35.24,   6.01, -11.02
 14, -36.94, -25.31,   3.17,  -4.79
 15, -29.36, -35.40,   5.48,   9.23
 16, -48.98, -39.21,   9.45,   9.48
 17, -35.86, -35.54,   4.41,   8.41
 18, -36.96, -22.34,   3.38,  -8.77
 19, -59.65,  10.34,   0.00,   0.00
 20, -50.95,   9.05,   0.00,   0.00
 21, -42.96,   7.77,   0.00,   0.00
 22, -34.93,   6.74,   0.00,   0.00
 23, -27.30,   3.86,   0.00,   0.00
 24, -17.64,   0.81,   0.00,   0.00
,Delta-L*,Delta-Chroma,|Delta-Hue dist|,|Delta-Hue degs|
Mean, -36.93, -17.41,   4.60,  11.19,Maximum, -17.64,  10.34,  11.24,  41.98,
Mean camera chroma %,48.58

Mean chroma level CPIQ %,43.46
CPIQ Chroma quality loss JND,8.95
CPIQ Exposure quality loss JND,9.533

Color matrix: R x C, 3, 3, RGB->RGB
 2.765925,-0.732142,-0.424740
-0.753972, 2.531218, 0.090819
-0.091438,-0.313878, 2.355609
Initial error, 161.4902
Final error, 26.1615
Iterations, 1769
funcCount, 2549
Matrix, 3x3, Constraint, No constraints
Optimize, Delta-E 00
Linearization, 3. Assume linear input, apply matrix, then gamma encode (CS)
Linearization params, 1.0000
weighting, Highlight weighting (CIELAB L*)

RGBY input primaries
Color,x,y,X,Y,Z
Red, 0.0000, 0.0000, 0.1205,-0.2682,-0.3951
Green, 0.1175, 0.6617, 0.1034, 0.5822, 0.1943
Blue, 0.0696,-0.1500, 0.0592,-0.1275, 0.9183

Differences from reference,mean input,max input,mean corrected,max corrected
DeltaE*ab,  44.14,  63.4, 10.80,  20.9
DeltaC*ab,  21.59,  40.3,  7.51,  19.5
DeltaE*94,  38.03,  60.4,  7.86,  16.7
DeltaC*94,   8.64,  10.9,  4.04,  10.0


Color errors for reference vs matrix-corrected patches   http://www.imatest.com/docs/colorcheck_ref 
Patch,Delta-E*,Delta-C*,Delta-E*94,Delta-C*94,Delta-E*00,Delta-C*00,L* corr,a* corr,b* corr,Row,Col,Weights
  1,  12.28,   6.16,  11.40,   4.13,  10.68,   4.39,  48.16,  11.30,  19.45,1,1,  0.469
  2,   6.42,   6.28,   4.65,   4.46,   5.10,   4.98,  63.86,  16.86,  11.61,1,2,  0.815
  3,   9.61,   6.81,   8.23,   4.66,   8.32,   5.14,  57.15,  -6.20, -16.44,1,3,  0.630
  4,  15.42,   9.19,  13.11,   4.32,  13.00,   4.01,  55.51, -21.39,  28.35,1,4,  0.539
  5,   8.36,   7.91,   4.54,   3.66,   4.42,   3.66,  58.03,   6.81, -18.88,1,5,  0.692
  6,   5.89,   5.75,   3.35,   3.09,   3.34,   3.19,  70.08, -28.37,  -2.13,1,6,  0.892
  7,  15.66,  15.66,   7.31,   7.31,   8.80,   8.80,  61.55,  23.35,  67.58,2,1,  0.767
  8,  20.88,  19.51,  12.47,  10.01,  11.87,   9.60,  48.15,  -0.95, -37.24,2,2,  0.509
  9,   5.99,   5.96,   2.58,   2.51,   2.49,   2.42,  50.46,  51.54,  11.85,2,3,  0.623
 10,   9.17,   1.26,   9.12,   0.75,   7.49,   0.77,  39.24,  25.08, -21.36,2,4,  0.377
 11,  10.78,  10.77,   2.98,   2.93,   2.81,   2.78,  72.97, -29.68,  69.01,2,5,  0.905
 12,  13.94,  13.87,   6.74,   6.58,   8.27,   8.20,  69.47,   3.15,  72.69,2,6,  0.886
 13,  17.24,  15.15,  11.28,   7.71,  11.11,   8.89,  37.85,   6.60, -45.94,3,1,  0.370
 14,   9.81,   4.69,   9.01,   2.62,   7.91,   2.24,  64.26, -43.28,  29.32,3,2,  0.696
 15,  11.08,  10.83,   4.35,   3.65,   4.18,   3.60,  42.92,  56.61,  34.02,3,3,  0.507
 16,   9.87,   8.95,   5.79,   4.03,   5.78,   5.00,  76.83,  -9.76,  78.03,3,4,  1.012
 17,   6.25,   6.07,   2.39,   1.87,   2.32,   1.77,  49.51,  55.88, -17.79,3,5,  0.638
 18,  10.08,   5.95,   8.96,   3.74,   8.26,   3.29,  60.26, -27.08, -20.77,3,6,  0.652
 19,  16.71,   1.20,  16.71,   1.17,  10.77,   1.77,  79.87,   0.51,   1.29,4,1,  1.207
 20,   7.55,   0.82,   7.55,   0.81,   5.45,   1.11,  73.77,   0.08,   0.19,4,2,  1.016
 21,   1.17,   1.11,   1.16,   1.09,   1.21,   1.17,  67.18,  -1.07,   0.59,4,3,  0.835
 22,   7.52,   2.61,   7.51,   2.58,   7.35,   2.92,  57.92,  -1.57,   1.88,4,4,  0.636
 23,  12.50,   4.88,  12.44,   4.72,  11.74,   5.57,  47.19,  -3.66,   2.26,4,5,  0.446
 24,  15.09,   8.83,  14.92,   8.55,  13.02,   9.32,  32.70,  -6.38,   5.08,4,6,  0.256


L* a* b* Color errors for reference vs uncorrected and matrix-corrected patches   http://www.imatest.com/docs/colorcheck_ref 
,orig.,orig.,orig.,corrected,corrected,corrected
Patch,Delta-L*,Delta-a*,Delta-b*,Delta-L*,Delta-a*,Delta-b*
  1, -27.63, -10.60,  -4.43,  10.62,  -0.71,   6.12,1,1,  0.469
  2, -42.78, -11.70,  -5.75,  -1.34,   2.04,  -5.94,1,2,  0.815
  3, -34.99,  -3.31,  16.75,   6.78,  -4.63,   4.99,1,3,  0.630
  4, -30.22,   4.40,  -8.37,  12.38,  -6.76,   6.23,1,4,  0.539
  5, -38.44, -12.00,  19.02,   2.69,  -4.63,   6.41,1,5,  0.692
  6, -46.50,  16.01,   4.04,  -1.28,   4.35,  -3.77,1,6,  0.892
  7, -40.34, -23.59, -26.46,   0.19,  -9.54,  12.42,2,1,  0.767
  8, -30.55, -15.15,  28.93,   7.44, -17.86,   7.85,2,2,  0.509
  9, -34.28, -29.41,  -3.47,   0.60,   5.61,  -2.03,2,3,  0.623
 10, -24.22, -20.57,  16.99,   9.09,   0.17,   1.25,2,4,  0.377
 11, -45.32,  10.88, -26.32,   0.54,  -2.21,  10.54,2,5,  0.905
 12, -45.01, -15.62, -31.76,  -1.44, -12.43,   6.15,2,6,  0.886
 13, -24.58, -17.45,  31.20,   8.23, -14.83,   3.09,3,1,  0.370
 14, -36.94,  21.13, -14.30,   8.62,  -2.52,  -3.95,3,2,  0.696
 15, -29.36, -33.29, -13.23,   2.36,   6.63,   8.56,3,3,  0.507
 16, -48.98,  -6.21, -39.85,  -4.15,  -8.73,  -2.00,3,4,  1.012
 17, -35.86, -33.02,  13.86,  -1.49,   6.00,  -0.86,3,5,  0.638
 18, -36.96,  13.90,  17.81,   8.14,  -2.47,   5.41,3,6,  0.652
 19, -59.65,  -6.56,   8.03, -16.67,   1.20,  -0.07,4,1,  1.207
 20, -50.95,  -5.76,   7.56,  -7.51,   0.69,   0.43,4,2,  1.016
 21, -42.96,  -5.13,   6.73,   0.40,  -0.43,   1.02,4,3,  0.835
 22, -34.93,  -4.46,   5.58,   7.05,  -1.51,   2.12,4,4,  0.636
 23, -27.30,  -3.42,   4.75,  11.51,  -3.44,   3.46,4,5,  0.446
 24, -17.64,  -1.29,   2.25,  12.23,  -6.43,   6.06,4,6,  0.256

Exif data:  19 lines
File Modification Date/Time     , 2021:10:23 09:59:32+09:00
Orientation                     , Horizontal (normal)
Image Width                     , 8000
Image Height                    , 5320
Exposure Time                   , 1/50
F Number                        , 3.5
ISO                             , 200
Exposure Compensation           , 0
Max Aperture Value              , 2.8
Flash                           , Off, Did not fire
Focal Length                    , 46.0 mm
Lens Type                       , E-Mount, T-Mount, Other Lens or no lens
Focus Mode                      , Manual
White Balance                   , Auto
Color Space                     , sRGB
Make                            , SONY
Camera Model Name               , ILCE-7RM3
Field Of View                   , 42.7 deg
Light Value                     , 8.3
