Imatest,2021.1.7, Evaluation, Multicharts
File,panorama.jpg
Run date,31-Oct-2021 14:58:45,,Build 2021-10-22
Color space,ProPhoto RGB
Reference,X-Rite default old: Color space Wt Pt
Pixel offset,0

Gamma, 0.516
mean patch size pxls, 53, 53
Exposure error, -1.52,f-stops

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means in pixels (max 255). (for Dynamic Range) 
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, WB Err Deg,WB Err Mired,WB ERR S(HSV),WB Delta-C ab,WB Delta-C 94,WB Delta-C 00
24,   0.000,  0.000,  0.000,  0.000,   0.794,  0.821,  0.794,  0.916,,   0.1488,  0.1541,  0.1490,  0.1718,     6.72,    6.49,    6.71,    5.82

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each grayscale patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
19,  80.92,  78.06,  80.08,  71.06,  38.16,  37.85,  38.07,  37.03
20,  62.30,  60.13,  61.90,  58.22,  35.89,  35.58,  35.83,  35.30
21,  45.67,  43.59,  45.39,  42.32,  33.19,  32.79,  33.14,  32.53
22,  33.37,  32.73,  33.24,  32.80,  30.47,  30.30,  30.43,  30.32
23,  24.53,  23.65,  24.52,  25.18,  27.80,  27.48,  27.79,  28.02
24,  16.89,  15.99,  16.84,  15.89,  24.56,  24.08,  24.52,  24.02


Dynamic Range for quality levels corresponding to scene-referenced S/N
Scene-ref S/N,Quality,DR (f-stops),DR (dB)
10,High,2.73,16.4

SNR_BW (dB; RGBY), 35.3, 35.3, 34.7, 35.3,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
Noise analysis, Grayscale patches sorted dark to light
Sequence (dark-light),1,2,3,4,5,6
Patch number,19,20,21,22,23,24
(-)Log exposure,   1.51,   1.05,   0.72,   0.44,   0.23,   0.04
R noise,  0.0082,  0.0089,  0.0095,  0.0101,  0.0092,  0.0086
G noise,  0.0079,  0.0087,  0.0095,  0.0100,  0.0091,  0.0086
B noise,  0.0092,  0.0091,  0.0101,  0.0112,  0.0101,  0.0098
Y (Luminance) noise,  0.0079,  0.0087,  0.0095,  0.0099,  0.0091,  0.0085
Y_Kelly-Keelan noise,  0.0079,  0.0087,  0.0095,  0.0099,  0.0091,  0.0085
R - Y_kk noise,  0.0018,  0.0014,  0.0015,  0.0025,  0.0022,  0.0023
B - Y_kk noise,  0.0048,  0.0024,  0.0034,  0.0054,  0.0043,  0.0054
L* noise,  1.2427,  1.1299,  1.0476,  0.9516,  0.7934,  0.6888
a* noise,  0.7936,  0.5560,  0.5218,  0.7846,  0.6456,  0.5957
b* noise,  1.3489,  0.5701,  0.6833,  0.9361,  0.6850,  0.8063
Total noise (K-K),  0.0081,  0.0088,  0.0096,  0.0102,  0.0092,  0.0087
Chroma noise (K-K),  0.0017,  0.0010,  0.0013,  0.0021,  0.0017,  0.0020
Total noise (ISO 12232),  0.0083,  0.0089,  0.0097,  0.0104,  0.0094,  0.0090
Total L*a*b* noise unwtd,  1.9984,  1.3823,  1.3552,  1.5483,  1.2311,  1.2163
Total a*b* noise unwtd,  1.5650,  0.7963,  0.8597,  1.2214,  0.9413,  1.0025

ISO 15739 SNR and Dynamic Range
ISO 15739 noise %,   0.36,   0.44,   0.62,   0.89,   1.09,   1.16,
ISO 15739 S/N,    7.45,   14.10,   20.10,   26.73,   32.48,   43.65,
ISO 15739 noise % @ 13% Lref,    0.71
ISO 15739 S/N @ 13% Lref,   22.29
ISO 15739 Dyn Rng @ density 2,  572.29
ISO 15739 Dyn Rng total,     0.00
Dynamic Range from slope OD,    1.47
Dynamic Range from slope EV,    4.88

RGB values for reference and input patches
Patch,R ref,G ref,B ref,R input,G input,B input, Row, Column,Width px, Height px, Pixels total,, Rref/255, Gref/255, Bref/255
  1,  80.92,  67.06,  54.24,  67.86,  59.49,  49.70,1,1,54,56,3024,,  0.317,  0.263,  0.213
  2, 159.18, 134.86, 113.51, 128.18, 109.61,  94.28,1,2,54,55,2970,,  0.624,  0.529,  0.445
  3,  94.07, 101.54, 133.41,  77.66,  81.56, 121.38,1,3,54,55,2970,,  0.369,  0.398,  0.523
  4,  74.90,  86.06,  55.44,  59.04,  71.41,  46.71,1,4,54,56,3024,,  0.294,  0.337,  0.217
  5, 117.96, 110.67, 154.38,  92.27,  85.46, 135.15,1,5,54,55,2970,,  0.463,  0.434,  0.605
  6, 126.97, 167.94, 157.36,  98.49, 130.37, 134.97,1,6,54,56,3024,,  0.498,  0.659,  0.617
  7, 166.81, 117.93,  53.68, 133.85,  98.89,  12.63,2,1,54,56,3024,,  0.654,  0.462,  0.211
  8,  79.19,  74.39, 145.01,  66.65,  60.39, 135.01,2,2,53,55,2915,,  0.311,  0.292,  0.569
  9, 141.11,  83.03,  79.62, 116.90,  69.79,  63.03,2,3,54,55,2970,,  0.553,  0.326,  0.312
 10,  68.08,  49.29,  82.27,  53.68,  43.27,  71.30,2,4,53,55,2915,,  0.267,  0.193,  0.323
 11, 144.06, 169.55,  74.23, 107.10, 136.37,  36.34,2,5,54,55,2970,,  0.565,  0.665,  0.291
 12, 181.49, 151.71,  59.78, 137.37, 124.51,   2.47,2,6,53,56,2968,,  0.712,  0.595,  0.234
 13,  56.67,  50.27, 120.40,  52.24,  44.68, 115.43,3,1,53,55,2915,,  0.222,  0.197,  0.472
 14,  84.99, 123.12,  69.25,  65.59, 100.26,  54.91,3,2,54,55,2970,,  0.333,  0.483,  0.272
 15, 119.90,  59.34,  46.44,  93.88,  52.14,  36.43,3,3,54,55,2970,,  0.470,  0.233,  0.182
 16, 199.39, 188.46,  65.75, 150.26, 153.42,   1.10,3,4,54,55,2970,,  0.782,  0.739,  0.258
 17, 143.42,  85.04, 127.09, 113.50,  67.58, 107.83,3,5,54,55,2970,,  0.562,  0.333,  0.498
 18,  77.80, 110.88, 147.86,  67.30,  86.08, 139.38,3,6,53,55,2915,,  0.305,  0.435,  0.580
 19, 242.10, 242.59, 239.96, 171.57, 175.86, 177.87,4,1,53,56,2968,,  0.949,  0.951,  0.941
 20, 189.46, 190.36, 190.72, 140.88, 144.29, 149.55,4,2,54,55,2970,,  0.743,  0.747,  0.748
 21, 144.60, 145.55, 146.12, 112.65, 116.13, 120.86,4,3,54,55,2970,,  0.567,  0.571,  0.573
 22, 101.68, 101.86, 102.20,  79.54,  80.62,  84.73,4,4,54,55,2970,,  0.399,  0.399,  0.401
 23,  65.89,  66.35,  67.75,  53.55,  54.63,  58.61,4,5,54,56,3024,,  0.258,  0.260,  0.266
 24,  36.97,  37.09,  38.01,  33.49,  34.10,  37.12,4,6,54,55,2970,,  0.145,  0.145,  0.149


CIELAB and xyY values for reference and input patches
Patch,L* ref,a* ref,b* ref,L* input,a* input, b* input, x ref,y ref,Y ref,x input,y input, Y input, Patch, Row, Col
  1,  37.99,  13.55,  14.06,  33.65,   8.60,  10.63,  0.4316, 0.3777, 0.1008, 0.4111, 0.3789, 0.0784,  1,1,1
  2,  65.71,  18.13,  17.81,  56.01,  15.12,  14.06,  0.4197, 0.3744, 0.3495, 0.4138, 0.3721, 0.2393,  2,1,2
  3,  49.93,  -4.88, -21.93,  42.06,  -1.00, -28.01,  0.2761, 0.3016, 0.1836, 0.2587, 0.2716, 0.1254,  3,1,3
  4,  43.14, -13.10,  21.91,  36.50, -15.32,  18.28,  0.3704, 0.4499, 0.1325, 0.3551, 0.4544, 0.0927,  4,1,4
  5,  55.11,   8.84, -25.40,  45.05,   9.83, -31.40,  0.2999, 0.2856, 0.2304, 0.2773, 0.2576, 0.1457,  5,1,5
  6,  70.72, -33.40,  -0.20,  58.49, -27.93,  -8.11,  0.2848, 0.3911, 0.4178, 0.2693, 0.3669, 0.2648,  6,1,6
  7,  62.66,  36.07,  57.10,  53.99,  27.31,  86.13,  0.5296, 0.4055, 0.3118, 0.5516, 0.4410, 0.2197,  7,2,1
  8,  40.02,  10.41, -45.96,  33.78,  13.37, -50.74,  0.2306, 0.2107, 0.1126, 0.2109, 0.1825, 0.0790,  8,2,2
  9,  51.12,  48.24,  16.25,  44.21,  42.04,  17.35,  0.5012, 0.3273, 0.1938, 0.5060, 0.3345, 0.1399,  9,2,3
 10,  30.32,  22.98, -21.59,  25.76,  14.74, -21.10,  0.3319, 0.2483, 0.0637, 0.3049, 0.2497, 0.0467, 10,2,4
 11,  72.53, -23.71,  57.26,  60.89, -29.56,  70.43,  0.3984, 0.5008, 0.4446, 0.4017, 0.5514, 0.2912, 11,2,5
 12,  71.94,  19.36,  67.86,  60.82,   7.36, 104.50,  0.4957, 0.4427, 0.4357, 0.5072, 0.4924, 0.2905, 12,2,6
 13,  28.78,  14.18, -50.30,  26.03,  16.25, -51.84,  0.2019, 0.1692, 0.0575, 0.1946, 0.1560, 0.0476, 13,3,1
 14,  55.26, -38.34,  31.37,  46.66, -38.03,  28.44,  0.3253, 0.5032, 0.2318, 0.3150, 0.5150, 0.1576, 14,3,2
 15,  42.10,  53.38,  28.19,  35.71,  40.39,  26.92,  0.5686, 0.3303, 0.1257, 0.5538, 0.3484, 0.0886, 15,3,3
 16,  81.73,   4.04,  79.82,  69.21,  -6.60, 119.25,  0.4697, 0.4734, 0.5981, 0.4773, 0.5226, 0.3964, 16,3,4
 17,  51.94,  49.99, -14.57,  43.11,  43.55, -17.42,  0.4159, 0.2688, 0.2009, 0.3997, 0.2582, 0.1323, 17,3,5
 18,  51.04, -28.63, -28.64,  42.31, -14.69, -38.67,  0.2132, 0.3023, 0.1930, 0.2015, 0.2503, 0.1270, 18,3,6
 19,  96.54,  -0.42,   1.19,  76.43,  -3.10,  -1.78,  0.3470, 0.3608, 0.9131, 0.3370, 0.3578, 0.5059, 19,4,1
 20,  81.26,  -0.64,  -0.34,  66.09,  -2.48,  -3.67,  0.3441, 0.3584, 0.5894, 0.3330, 0.3527, 0.3544, 20,4,2
 21,  66.77,  -0.73,  -0.50,  55.99,  -2.79,  -3.67,  0.3432, 0.3581, 0.3632, 0.3306, 0.3522, 0.2390, 21,4,3
 22,  50.87,  -0.15,  -0.27,  42.00,  -0.83,  -3.27,  0.3446, 0.3580, 0.1915, 0.3334, 0.3492, 0.1250, 22,4,4
 23,  35.66,  -0.42,  -1.23,  29.87,  -0.98,  -3.69,  0.3402, 0.3548, 0.0883, 0.3280, 0.3453, 0.0618, 23,4,5
 24,  20.46,  -0.08,  -0.97,  18.58,  -0.60,  -3.32,  0.3406, 0.3538, 0.0311, 0.3259, 0.3421, 0.0265, 24,4,6


Color errors for reference vs input patches
Patch,Delta-E*,Delta-C,Delta-E*94,Delta-C 94,Delta-E 00,Delta-C 00,Row,Column
  1,   7.42,   6.03,   5.45,   3.31,   5.53,   4.20,1,1
  2,  10.82,   4.81,   9.96,   2.27,   8.78,   2.46,1,2
  3,  10.68,   7.22,   9.02,   4.41,   8.25,   3.30,1,3
  4,   7.88,   4.25,   7.26,   2.93,   6.52,   2.92,1,4
  5,  11.76,   6.08,  10.45,   2.80,  10.55,   3.14,1,5
  6,  15.56,   9.62,  13.61,   5.98,  11.85,   6.18,1,6
  7,  31.54,  30.32,  14.33,  11.42,  14.92,  12.71,2,1
  8,   8.40,   5.62,   6.55,   1.99,   5.36,   1.00,2,2
  9,   9.35,   6.30,   7.33,   2.45,   7.27,   2.56,2,3
 10,   9.43,   8.25,   6.52,   4.65,   6.15,   5.09,2,4
 11,  18.53,  14.41,  12.25,   3.81,  10.01,   3.51,2,5
 12,  40.13,  38.56,  16.30,  11.92,  15.19,  12.25,2,6
 13,   3.77,   2.58,   2.94,   1.06,   2.22,   0.84,3,1
 14,   9.09,   2.95,   8.71,   1.37,   8.66,   1.23,3,2
 15,  14.54,  13.05,   7.71,   4.30,   7.32,   4.79,3,3
 16,  42.71,  40.84,  15.90,   9.80,  12.78,   8.98,3,4
 17,  11.29,   7.04,   9.35,   3.10,   9.12,   2.82,3,5
 18,  19.27,  17.18,  13.79,  10.68,  12.19,   8.76,3,6
 19,  20.50,   3.99,  20.48,   3.87,  13.80,   4.53,4,1
 20,  15.64,   3.81,  15.61,   3.70,  11.87,   3.81,4,2
 21,  11.42,   3.78,  11.38,   3.64,  10.07,   3.85,4,3
 22,   9.39,   3.08,   9.38,   3.04,   9.07,   2.92,4,4
 23,   6.31,   2.52,   6.26,   2.38,   5.18,   2.32,4,5
 24,   3.05,   2.40,   2.97,   2.30,   2.59,   2.25,4,6
,Delta-E*,Delta-C,Delta-E*94,Delta-C 94,Delta-E 00,Delta-C 00
Mean,  14.52,  10.20,  10.15,   4.47,   8.97,   4.43
Maximum,  42.71,  40.84,  20.48,  11.92,  15.19,  12.71,
Additional color errors and values
Patch,Delta-L*,Delta-Chroma,|Delta-Hue dist|,|Delta-Hue degs|,,Note: Delta-Hue is undefined for grayscale patches (a* & b* near 0)
  1,  -4.33,  -5.86,   1.42,   4.99
  2,  -9.70,  -4.77,   0.62,  -1.56
  3,  -7.87,   5.57,   4.59,  10.50
  4,  -6.64,  -1.67,   3.91,   9.09
  5, -10.07,   6.01,   0.94,  -1.81
  6, -12.23,  -4.31,   8.60,  15.85
  7,  -8.67,  22.82,  19.97,  14.69
  8,  -6.24,   5.35,   1.74,   2.01
  9,  -6.91,  -5.43,   3.20,   3.81
 10,  -4.56,  -5.79,   5.88, -11.85
 11, -11.65,  14.41,   0.33,   0.28
 12, -11.12,  34.19,  17.82,  11.90
 13,  -2.74,   2.07,   1.54,   1.66
 14,  -8.60,  -2.05,   2.12,   2.50
 15,  -6.40, -11.83,   5.52,   5.85
 16, -12.52,  39.51,  10.33,   6.06
 17,  -8.83,  -5.16,   4.78,  -5.55
 18,  -8.73,   0.87,  17.15,  24.19
 19, -20.11,   2.31,   0.00,   0.00
 20, -15.16,   3.71,   0.00,   0.00
 21, -10.78,   3.73,   0.00,   0.00
 22,  -8.87,   3.07,   0.00,   0.00
 23,  -5.79,   2.52,   0.00,   0.00
 24,  -1.88,   2.39,   0.00,   0.00
,Delta-L*,Delta-Chroma,|Delta-Hue dist|,|Delta-Hue degs|
Mean,  -8.77,   4.24,   4.60,   5.59,Maximum,  -1.88,  39.51,  19.97,  24.19,
Mean camera chroma %,112.4

Mean chroma level CPIQ %,110.3
CPIQ Chroma quality loss JND,0.606
CPIQ Exposure quality loss JND,1.163

Color matrix: R x C, 3, 3, RGB->RGB
 0.955623,-0.325006, 0.013242
-0.198795, 0.992610,-0.061394
 0.050091, 0.117925, 0.811461

Color matrix: RGB->XYZ
 0.71876, 0.04390, 0.01093
-0.02631, 0.64935,-0.05066
 0.08134, 0.09845, 0.66963
Initial error, 724.0124
Final error, 32.745
Iterations, 1169
funcCount, 1689
Matrix, 3x3, Constraint, No constraints
Optimize, Delta-E 00
Linearization, 3. Assume linear input, apply matrix, then gamma encode (CS)
Linearization params, 1.0000
weighting, Highlight weighting (CIELAB L*)

RGBY input primaries
Color,x,y,X,Y,Z
Red, 0.9291, 0.0567, 0.7188, 0.0439, 0.0109
Green,-0.0460, 1.1345,-0.0263, 0.6493,-0.0507
Blue, 0.0958, 0.1159, 0.0813, 0.0984, 0.6696

Differences from reference,mean input,max input,mean corrected,max corrected
DeltaE*ab,  14.52,  42.7, 14.88,  45.1
DeltaC*ab,  10.20,  40.8, 10.08,  44.5
DeltaE*94,  10.15,  20.5,  9.89,  20.0
DeltaC*94,   4.47,  11.9,  3.78,  11.9


Color errors for reference vs matrix-corrected patches   http://www.imatest.com/docs/colorcheck_ref 
Patch,Delta-E*,Delta-C*,Delta-E*94,Delta-C*94,Delta-E*00,Delta-C*00,L* corr,a* corr,b* corr,Row,Col,Weights
  1,  13.38,   6.32,  12.52,   4.20,  11.84,   4.43,  49.78,  12.91,   7.77,1,1,  0.475
  2,   9.50,   9.45,   6.29,   6.22,   6.71,   6.67,  64.77,  18.45,   8.36,1,2,  0.821
  3,  11.45,   7.26,   9.57,   3.63,   9.30,   3.84,  58.78,  -3.85, -14.74,1,3,  0.624
  4,  11.36,   5.73,  10.48,   3.67,  10.36,   3.64,  52.95, -14.71,  16.41,1,4,  0.539
  5,   9.72,   8.15,   6.50,   3.78,   6.68,   4.64,  60.40,   7.37, -17.38,1,5,  0.689
  6,   6.28,   6.17,   2.73,   2.47,   2.82,   2.67,  69.54, -27.23,  -0.27,1,6,  0.884
  7,  16.81,  16.58,   5.94,   5.24,   6.10,   5.61,  59.87,  36.68,  73.66,2,1,  0.783
  8,  21.81,  16.95,  14.77,   5.44,  14.86,   6.49,  53.75,   7.04, -29.36,2,2,  0.500
  9,  10.96,  10.50,   6.72,   5.94,   6.48,   5.70,  54.26,  51.22,   6.18,2,3,  0.639
 10,  17.58,   9.35,  15.38,   3.87,  13.42,   4.34,  45.21,  16.27, -15.06,2,4,  0.379
 11,   4.78,   1.53,   4.55,   0.44,   3.52,   0.44,  68.00, -23.49,  55.74,2,5,  0.907
 12,  45.06,  44.53,  13.73,  11.90,  12.10,  10.84,  65.09,  15.62, 112.23,2,6,  0.899
 13,  26.84,  18.81,  19.96,   5.64,  17.92,   7.09,  47.92,   9.93, -31.98,3,1,  0.360
 14,   8.43,   6.54,   6.21,   3.20,   5.62,   2.88,  60.59, -38.11,  24.84,3,2,  0.691
 15,  15.23,  14.29,   8.96,   7.25,   9.07,   7.59,  47.36,  54.33,  13.93,3,3,  0.526
 16,  43.49,  42.06,  14.42,   9.24,  11.13,   7.76,  70.66,   2.08, 121.83,3,4,  1.022
 17,   4.12,   2.21,   3.60,   0.96,   3.46,   0.86,  55.41,  47.97, -15.48,3,5,  0.649
 18,  15.44,  12.35,  10.28,   4.46,   9.97,   4.89,  60.30, -20.94, -18.98,3,6,  0.638
 19,  17.74,   0.72,  17.74,   0.69,  11.40,   1.00,  78.81,  -1.13,   1.34,4,1,  1.207
 20,   8.42,   0.58,   8.42,   0.57,   6.04,   0.69,  72.85,  -1.02,   0.10,4,2,  1.016
 21,   0.98,   0.98,   0.96,   0.95,   1.31,   1.31,  66.65,  -1.63,  -0.10,4,3,  0.835
 22,   6.38,   0.30,   6.38,   0.30,   6.14,   0.40,  57.24,   0.09,  -0.45,4,4,  0.636
 23,  12.73,   0.13,  12.73,   0.13,  11.52,   0.14,  48.38,  -0.48,  -1.11,4,5,  0.446
 24,  18.60,   0.47,  18.60,   0.45,  14.35,   0.50,  39.06,  -0.29,  -1.39,4,6,  0.256


L* a* b* Color errors for reference vs uncorrected and matrix-corrected patches   http://www.imatest.com/docs/colorcheck_ref 
,orig.,orig.,orig.,corrected,corrected,corrected
Patch,Delta-L*,Delta-a*,Delta-b*,Delta-L*,Delta-a*,Delta-b*
  1,  -4.33,  -4.96,  -3.43,  11.79,  -0.64,  -6.28,1,1,  0.475
  2,  -9.70,  -3.01,  -3.75,  -0.94,   0.32,  -9.45,1,2,  0.821
  3,  -7.87,   3.88,  -6.09,   8.85,   1.03,   7.19,1,3,  0.624
  4,  -6.64,  -2.22,  -3.63,   9.81,  -1.61,  -5.50,1,4,  0.539
  5, -10.07,   0.99,  -6.00,   5.29,  -1.48,   8.02,1,5,  0.689
  6, -12.23,   5.47,  -7.91,  -1.18,   6.17,  -0.07,1,6,  0.884
  7,  -8.67,  -8.76,  29.03,  -2.80,   0.62,  16.57,2,1,  0.783
  8,  -6.24,   2.96,  -4.78,  13.73,  -3.37,  16.61,2,2,  0.500
  9,  -6.91,  -6.20,   1.10,   3.13,   2.98, -10.07,2,3,  0.639
 10,  -4.56,  -8.24,   0.49,  14.89,  -6.70,   6.52,2,4,  0.379
 11, -11.65,  -5.85,  13.17,  -4.53,   0.22,  -1.51,2,5,  0.907
 12, -11.12, -12.01,  36.64,  -6.85,  -3.74,  44.37,2,6,  0.899
 13,  -2.74,   2.07,  -1.54,  19.15,  -4.25,  18.32,3,1,  0.360
 14,  -8.60,   0.31,  -2.93,   5.33,   0.23,  -6.53,3,2,  0.691
 15,  -6.40, -12.99,  -1.27,   5.26,   0.95, -14.26,3,3,  0.526
 16, -12.52, -10.63,  39.43, -11.07,  -1.96,  42.01,3,4,  1.022
 17,  -8.83,  -6.44,  -2.85,   3.47,  -2.02,  -0.91,3,5,  0.649
 18,  -8.73,  13.94, -10.03,   9.26,   7.69,   9.66,3,6,  0.638
 19, -20.11,  -2.67,  -2.96, -17.73,  -0.70,   0.16,4,1,  1.207
 20, -15.16,  -1.84,  -3.34,  -8.40,  -0.38,   0.43,4,2,  1.016
 21, -10.78,  -2.06,  -3.17,  -0.11,  -0.89,   0.40,4,3,  0.835
 22,  -8.87,  -0.68,  -3.00,   6.37,   0.24,  -0.18,4,4,  0.636
 23,  -5.79,  -0.56,  -2.46,  12.72,  -0.06,   0.12,4,5,  0.446
 24,  -1.88,  -0.52,  -2.34,  18.60,  -0.21,  -0.41,4,6,  0.256

Exif data:  17 lines
File Modification Date/Time     , 2021:10:31 14:50:10+09:00
Profile Description             , ProPhoto(2.2) RGB
Make                            , RICOH
Camera Model Name               , RICOH THETA Z1
Orientation                     , Horizontal (normal)
Exposure Time                   , 1/10
F Number                        , 5.6
ISO                             , 200
Exposure Compensation           , 0
Flash                           , No flash function
Focal Length                    , 2.6 mm

White Balance                   , Auto
Lens Model                      , 2.6 mm f/2.1
Image Width                     , 7296
Image Height                    , 3648
Light Value                     , 7.3
