Imatest,2021.1.7, Evaluation, Multicharts
File,DSC06533.JPG
Run date,31-Oct-2021 14:56:45,,Build 2021-10-22
Color space,sRGB
Reference,X-Rite default old: Color space Wt Pt
Pixel offset,0

Gamma, 0.871
mean patch size pxls, 591, 591
Exposure error, 0.0299,f-stops

'Densities' are -log10(normalized pixel levels) for Y R G and B channels; RGBY means in pixels (max 255). (for Dynamic Range) 
Zone,(-)Log(exp),Y-density,R-density,G-density,B-density,Y-mean, R-mean, G-mean, B-mean, WB Err Deg,WB Err Mired,WB ERR S(HSV),WB Delta-C ab,WB Delta-C 94,WB Delta-C 00
20,  0.2294,,  0.1214,  0.1194,  0.1288,, 192.8, 193.7, 189.6,  -157,   3.8, 0.021,  2.24,  2.20,  2.18
21,  0.4395,,  0.1910,  0.1799,  0.1943,, 164.3, 168.5, 163.0,   -92,   2.2, 0.033,  3.34,  3.26,  3.60
22,  0.7176,,  0.2951,  0.2818,  0.3079,, 129.3, 133.3, 125.5,  -267,   6.6, 0.058,  4.91,  4.86,  5.26
23,  1.0534,,  0.4661,  0.4349,  0.4649,,  87.2,  93.7,  87.4,   -48,   1.1, 0.069,  5.36,  5.18,  6.00
24,  1.5074,,  0.6838,  0.6744,  0.7134,,  52.8,  54.0,  49.3,  -476,  12.1, 0.086,  4.04,  3.95,  4.17

Noise (normalized to maximum) and f-stop noise and SNR (scene-referenced). For Dynamic Range (post-processor).
,Noise norml to 1.5 density range (B-E);,,,,Noise normalized to maximum (F-I);,,,,,f-stop noise (scene-referenced) (K-N);,,,,f-stop Signal/Noise (scene-ref) (O-R)
Zone,Y-noise,R-noise,G-noise,B-noise,Y-noise,R-noise,G-noise,B-noise,,Y-fstopN,R-fstopN,G-fstopN,B-fstopN,Y-fst_S/N,R-fst_S/N,G-fst_S/N,B-fst_S/N
19,   0.000,  0.000,  0.000,  0.000,   0.400,  0.479,  0.438,  0.693,,   0.0277,  0.0332,  0.0304,  0.0480,    36.07,   30.11,   32.93,   20.83
20,   0.000,  0.000,  0.000,  0.000,   0.556,  0.724,  0.586,  0.694,,   0.0358,  0.0465,  0.0377,  0.0446,    27.97,   21.50,   26.54,   22.43
21,   0.000,  0.000,  0.000,  0.000,   0.565,  0.690,  0.600,  0.674,,   0.0378,  0.0462,  0.0402,  0.0451,    26.44,   21.66,   24.90,   22.19
22,   0.000,  0.000,  0.000,  0.000,   0.455,  0.659,  0.498,  0.501,,   0.0411,  0.0596,  0.0450,  0.0452,    24.31,   16.79,   22.22,   22.10
23,   0.000,  0.000,  0.000,  0.000,   0.534,  0.617,  0.594,  0.603,,   0.0896,  0.1036,  0.0997,  0.1013,    11.16,    9.65,   10.03,    9.87
24,   0.000,  0.000,  0.000,  0.000,   0.350,  0.426,  0.392,  0.400,,   0.0923,  0.1124,  0.1033,  0.1054,    10.84,    8.90,    9.68,    9.49

S/N (signal/noise) and SNR(dB) (20*log10(signal/noise)) for each grayscale patch
Zone,Y-S/N,R-S/N,G-S/N,B-S/N,Y-SNR(dB),R-SNR(dB),G-SNR(dB),B-SNR(dB),Lux (patch)
19, 128.51,  99.59, 122.30,  58.64,  42.18,  39.96,  41.75,  35.36
20,  76.05,  52.12,  76.16,  47.03,  37.62,  34.34,  37.63,  33.45
21,  54.38,  38.46,  54.53,  34.72,  34.71,  31.70,  34.73,  30.81
22,  39.71,  23.53,  38.83,  26.06,  31.98,  27.43,  31.78,  28.32
23,  15.31,  10.64,  14.95,   9.79,  23.70,  20.54,  23.49,  19.81
24,   6.99,   5.01,   6.68,   4.14,  16.89,  13.99,  16.50,  12.33


Dynamic Range for quality levels corresponding to scene-referenced S/N
Scene-ref S/N,Quality,DR (f-stops),DR (dB)

SNR_BW (dB; RGBY), 37.4, 39.9, 39.8, 40.6,White-Black SNR (W-B density difference = 1.5), 20*log10((W-B)/(mid level noise))
Noise analysis, Grayscale patches sorted dark to light
Sequence (dark-light),1,2,3,4,5,6
Patch number,19,20,21,22,23,24
(-)Log exposure,   1.51,   1.05,   0.72,   0.44,   0.23,   0.04
R noise,  0.0043,  0.0062,  0.0066,  0.0069,  0.0072,  0.0048
G noise,  0.0039,  0.0059,  0.0050,  0.0060,  0.0059,  0.0044
B noise,  0.0040,  0.0060,  0.0050,  0.0067,  0.0069,  0.0069
Y (Luminance) noise,  0.0035,  0.0053,  0.0046,  0.0057,  0.0056,  0.0040
Y_Kelly-Keelan noise,  0.0035,  0.0053,  0.0046,  0.0057,  0.0056,  0.0040
R - Y_kk noise,  0.0033,  0.0044,  0.0051,  0.0044,  0.0048,  0.0033
B - Y_kk noise,  0.0027,  0.0049,  0.0031,  0.0046,  0.0048,  0.0060
L* noise,  0.2463,  0.6401,  0.5410,  0.6163,  0.5734,  0.3999
a* noise,  0.3790,  0.9018,  0.8986,  0.7412,  0.7401,  0.6119
b* noise,  0.2809,  0.7829,  0.5355,  0.7414,  0.7370,  0.8918
Total noise (K-K),  0.0040,  0.0060,  0.0054,  0.0063,  0.0063,  0.0047
Chroma noise (K-K),  0.0019,  0.0027,  0.0029,  0.0027,  0.0029,  0.0025
Total noise (ISO 12232),  0.0045,  0.0067,  0.0062,  0.0069,  0.0070,  0.0054
Total L*a*b* noise unwtd,  0.5322,  1.3549,  1.1777,  1.2160,  1.1915,  1.1531
Total a*b* noise unwtd,  0.4717,  1.1942,  1.0460,  1.0483,  1.0445,  1.0815

ISO 15739 SNR and Dynamic Range
ISO 15739 noise %,   0.26,   0.42,   0.42,   0.70,   1.00,   0.86,
ISO 15739 S/N,    0.74,    1.80,    6.59,   11.10,   15.16,   26.56,
ISO 15739 noise % @ 13% Lref,    0.42
ISO 15739 S/N @ 13% Lref,    6.24
ISO 15739 Dyn Rng @ density 2,  580.63
ISO 15739 Dyn Rng total,    37.04
Dynamic Range from slope OD,    1.47
Dynamic Range from slope EV,    4.87

RGB values for reference and input patches
Patch,R ref,G ref,B ref,R input,G input,B input, Row, Column,Width px, Height px, Pixels total,, Rref/255, Gref/255, Bref/255
  1, 113.95,  80.75,  67.46,  33.58,  21.74,   7.46,1,1,592,585,346320,,  0.447,  0.317,  0.265
  2, 194.81, 147.97, 127.70,  90.04,  62.94,  37.00,1,2,592,585,346320,,  0.764,  0.580,  0.501
  3,  92.95, 122.35, 155.98,  25.25,  53.46,  61.98,1,3,592,585,346320,,  0.364,  0.480,  0.612
  4,  90.53, 107.72,  64.48,  20.79,  40.45,   5.74,1,4,592,585,346320,,  0.355,  0.422,  0.253
  5, 129.32, 127.96, 176.25,  43.42,  54.96,  71.02,1,5,593,585,346905,,  0.507,  0.502,  0.691
  6,  97.42, 190.91, 170.74,  25.59, 102.90,  73.80,1,6,592,585,346320,,  0.382,  0.749,  0.670
  7, 221.00, 122.65,  47.66, 107.54,  44.48,   0.00,2,1,593,585,346905,,  0.867,  0.481,  0.187
  8,  70.66,  90.80, 170.25,  17.73,  33.89,  74.63,2,2,592,585,346320,,  0.277,  0.356,  0.668
  9, 193.35,  82.08,  97.31,  87.81,  25.19,  21.21,2,3,592,584,345728,,  0.758,  0.322,  0.382
 10,  92.06,  57.43, 106.43,  19.91,  13.75,  26.52,2,4,593,585,346905,,  0.361,  0.225,  0.417
 11, 160.31, 189.16,  61.80,  66.36, 104.75,   0.00,2,5,592,585,346320,,  0.629,  0.742,  0.242
 12, 228.31, 160.61,  41.36, 112.31,  78.16,   0.00,2,6,592,585,346320,,  0.895,  0.630,  0.162
 13,  39.51,  62.85, 146.96,  10.42,  15.88,  56.21,3,1,592,584,345728,,  0.155,  0.246,  0.576
 14,  70.73, 149.82,  72.58,  12.36,  72.19,  12.87,3,2,592,584,345728,,  0.277,  0.588,  0.285
 15, 173.58,  50.69,  56.98,  68.22,  11.56,   6.25,3,3,593,584,346312,,  0.681,  0.199,  0.223
 16, 236.55, 198.15,  19.57, 126.76, 117.13,   0.00,3,4,592,585,346320,,  0.928,  0.777,  0.077
 17, 188.08,  83.87, 151.45,  81.41,  27.55,  56.05,3,5,592,585,346320,,  0.738,  0.329,  0.594
 18,   0.00, 137.76, 168.32,   0.03,  62.76,  77.46,3,6,592,585,346320,,  0.000,  0.540,  0.660
 19, 244.79, 245.32, 242.37, 121.72, 136.67, 103.59,4,1,592,585,346320,,  0.960,  0.962,  0.950
 20, 200.43, 202.24, 202.28,  96.20, 113.86,  83.21,4,2,593,584,346312,,  0.786,  0.793,  0.793
 21, 160.85, 162.84, 163.19,  67.66,  83.46,  59.64,4,3,593,584,346312,,  0.631,  0.639,  0.640
 22, 120.81, 121.16, 121.53,  39.55,  49.32,  33.27,4,4,592,585,346320,,  0.474,  0.475,  0.477
 23,  82.60,  84.08,  85.79,  16.74,  22.63,  15.06,4,5,592,585,346320,,  0.324,  0.330,  0.336
 24,  48.72,  49.35,  50.73,   5.45,   6.68,   4.22,4,6,592,585,346320,,  0.191,  0.194,  0.199


CIELAB and xyY values for reference and input patches
Patch,L* ref,a* ref,b* ref,L* input,a* input, b* input, x ref,y ref,Y ref,x input,y input, Y input, Patch, Row, Col
  1,  37.54,  12.02,  13.33,   8.25,   3.89,   9.37,  0.3969, 0.3586, 0.0983, 0.4361, 0.4111, 0.0091,  1,1,1
  2,  65.20,  14.82,  17.55,  29.05,   8.47,  20.47,  0.3837, 0.3565, 0.3430, 0.4295, 0.3976, 0.0586,  2,1,2
  3,  50.37,  -1.57, -21.43,  20.62,  -7.76,  -8.61,  0.2488, 0.2662, 0.1873, 0.2393, 0.2928, 0.0315,  3,1,3
  4,  43.12, -14.63,  22.12,  13.93, -15.56,  17.76,  0.3433, 0.4313, 0.1324, 0.3400, 0.5260, 0.0172,  4,1,4
  5,  55.34,  11.45, -25.29,  22.68,  -0.11, -11.46,  0.2673, 0.2520, 0.2326, 0.2563, 0.2702, 0.0371,  5,1,5
  6,  71.36, -32.72,   1.64,  38.53, -30.72,   9.87,  0.2605, 0.3601, 0.4271, 0.2596, 0.4158, 0.1039,  6,1,6
  7,  61.37,  32.88,  55.16,  26.73,  25.89,  37.59,  0.5082, 0.4032, 0.2967, 0.5576, 0.3954, 0.0500,  7,2,1
  8,  40.71,  16.91, -45.09,  14.21,   9.42, -27.35,  0.2090, 0.1799, 0.1169, 0.1942, 0.1657, 0.0177,  8,2,2
  9,  49.86,  45.93,  13.88,  19.33,  28.56,  18.63,  0.4619, 0.3099, 0.1830, 0.5385, 0.3383, 0.0282,  9,2,3
 10,  30.15,  24.91, -22.61,   4.81,   5.20,  -7.06,  0.2906, 0.2146, 0.0630, 0.2822, 0.2373, 0.0053, 10,2,4
 11,  72.44, -27.46,  58.47,  39.95, -28.67,  45.69,  0.3770, 0.4964, 0.4431, 0.3594, 0.5528, 0.1122, 11,2,5
 12,  70.92,  15.58,  66.54,  35.86,   8.15,  44.58,  0.4750, 0.4423, 0.4207, 0.4820, 0.4555, 0.0894, 12,2,6
 13,  29.62,  21.43, -49.03,   6.52,  13.68, -26.84,  0.1864, 0.1438, 0.0608, 0.1842, 0.1287, 0.0072, 13,3,1
 14,  55.64, -40.76,  33.27,  26.07, -31.47,  28.49,  0.3038, 0.4887, 0.2356, 0.3014, 0.5618, 0.0477, 14,3,2
 15,  40.55,  49.97,  25.46,  12.63,  26.47,  16.98,  0.5361, 0.3224, 0.1159, 0.5821, 0.3418, 0.0150, 15,3,3
 16,  80.98,  -1.04,  80.03,  48.57,  -7.55,  54.22,  0.4497, 0.4767, 0.5844, 0.4328, 0.4945, 0.1725, 16,3,4
 17,  51.01,  49.88, -16.93,  19.49,  28.57,  -5.64,  0.3672, 0.2396, 0.1927, 0.3965, 0.2496, 0.0286, 17,3,5
 18,  52.12, -24.61, -26.18,  23.90, -11.90, -14.01,  0.1964, 0.2687, 0.2025, 0.2091, 0.2729, 0.0407, 18,3,6
 19,  96.54,  -0.69,   1.35,  54.98, -11.72,  15.98,  0.3142, 0.3320, 0.9131, 0.3301, 0.3905, 0.2291, 19,4,1
 20,  81.27,  -0.61,  -0.24,  45.81, -12.72,  14.88,  0.3113, 0.3290, 0.5897, 0.3264, 0.3977, 0.1513, 20,4,2
 21,  66.79,  -0.65,  -0.43,  33.55, -11.30,  11.97,  0.3106, 0.3285, 0.3635, 0.3230, 0.4000, 0.0780, 21,4,3
 22,  50.87,  -0.06,  -0.25,  19.13,  -7.89,   8.90,  0.3119, 0.3283, 0.1916, 0.3257, 0.4024, 0.0278, 22,4,4
 23,  35.68,  -0.22,  -1.21,   6.77,  -4.11,   3.57,  0.3076, 0.3246, 0.0884, 0.3175, 0.3888, 0.0075, 23,4,5
 24,  20.48,   0.05,  -0.97,   1.71,  -0.67,   0.82,  0.3077, 0.3235, 0.0311, 0.3261, 0.3771, 0.0019, 24,4,6


Color errors for reference vs input patches
Patch,Delta-E*,Delta-C,Delta-E*94,Delta-C 94,Delta-E 00,Delta-C 00,Row,Column
  1,  30.66,   9.04,  29.83,   5.62,  22.38,   7.99,1,1
  2,  36.82,   6.99,  36.52,   5.18,  35.93,   6.55,1,2
  3,  32.98,  14.24,  31.15,   9.23,  26.67,  10.23,1,3
  4,  29.53,   4.46,  29.32,   2.76,  22.36,   2.70,1,4
  5,  37.31,  18.02,  33.90,   9.05,  30.19,  10.41,1,5
  6,  33.91,   8.48,  33.32,   5.68,  31.59,   5.44,1,6
  7,  39.46,  18.91,  35.01,   5.10,  32.85,   5.84,2,1
  8,  32.75,  19.25,  27.19,   6.10,  20.94,   6.52,2,2
  9,  35.45,  18.02,  31.56,   7.99,  26.53,   8.92,2,3
 10,  35.68,  25.11,  27.30,  10.15,  22.15,  14.09,2,4
 11,  34.93,  12.83,  32.80,   4.54,  30.57,   4.69,2,5
 12,  42.03,  23.19,  35.53,   5.81,  34.67,   6.73,2,6
 13,  32.96,  23.51,  24.14,   6.99,  18.19,   9.24,3,1
 14,  31.37,  10.44,  29.76,   3.31,  26.56,   3.46,3,2
 15,  37.47,  24.98,  28.88,   7.35,  22.53,   8.74,3,3
 16,  41.94,  26.62,  33.09,   6.67,  27.92,   8.02,3,4
 17,  39.69,  24.12,  32.41,   7.56,  27.44,   8.75,3,5
 18,  33.25,  17.59,  29.01,   6.76,  25.49,   8.17,3,6
 19,  45.42,  18.32,  44.96,  17.15,  33.18,  13.96,4,1
 20,  40.41,  19.37,  40.15,  18.83,  33.38,  15.18,4,2
 21,  37.04,  16.35,  36.81,  15.82,  35.96,  13.74,4,3
 22,  33.95,  12.04,  33.91,  11.91,  28.42,  11.22,4,4
 23,  29.56,   6.16,  29.51,   5.95,  21.32,   6.64,4,5
 24,  18.86,   1.93,  18.86,   1.90,  12.05,   2.04,4,6
,Delta-E*,Delta-C,Delta-E*94,Delta-C 94,Delta-E 00,Delta-C 00
Mean,  35.14,  15.83,  31.87,   7.81,  27.05,   8.30
Maximum,  45.42,  26.62,  44.96,  18.83,  35.96,  15.18,
Additional color errors and values
Patch,Delta-L*,Delta-Chroma,|Delta-Hue dist|,|Delta-Hue degs|,,Note: Delta-Hue is undefined for grayscale patches (a* & b* near 0)
  1, -29.29,  -7.81,   4.56,  19.48
  2, -36.15,  -0.81,   6.95,  17.71
  3, -29.75,  -9.90,  10.23, -37.83
  4, -29.19,  -2.91,   3.38,   7.75
  5, -32.67, -16.30,   7.69, -24.90
  6, -32.83,  -0.49,   8.46, -14.96
  7, -34.64, -18.57,   3.54,  -3.75
  8, -26.50, -19.23,   1.01,  -1.55
  9, -30.53, -13.89,  11.48,  16.32
 10, -25.34, -24.87,   3.42, -11.43
 11, -32.49, -10.66,   7.15,   6.94
 12, -35.05, -23.03,   2.74,   2.82
 13, -23.10, -23.39,   2.38,   3.40
 14, -29.58, -10.16,   2.41,  -2.93
 15, -27.93, -24.63,   4.16,   5.68
 16, -32.41, -25.29,   8.30,   7.19
 17, -31.52, -23.55,   5.18,   7.58
 18, -28.22, -17.55,   1.29,   2.88
 19, -41.56,  18.30,   0.00,   0.00
 20, -35.46,  18.92,   0.00,   0.00
 21, -33.23,  15.68,   0.00,   0.00
 22, -31.75,  11.64,   0.00,   0.00
 23, -28.91,   4.22,   0.00,   0.00
 24, -18.76,   0.08,   0.00,   0.00
,Delta-L*,Delta-Chroma,|Delta-Hue dist|,|Delta-Hue degs|
Mean, -30.70,  -8.51,   3.93,   8.13,Maximum, -18.76,  18.92,  11.48,  37.83,
Mean camera chroma %,74.87

Mean chroma level CPIQ %,66.18
CPIQ Chroma quality loss JND,4.92
CPIQ Exposure quality loss JND,8.155

Color matrix: R x C, 3, 3, RGB->RGB
 1.606429,-0.023206, 0.072723
 0.086196, 1.458593, 0.108349
-0.318443,-0.295586, 1.363638

Color matrix: RGB->XYZ
 0.66740, 0.33029, 0.09740
 0.57666, 1.06928, 0.27848
 0.00899,-0.18070, 1.25438
Initial error, 465.2823
Final error, 13.9016
Iterations, 1367
funcCount, 1962
Matrix, 3x3, Constraint, No constraints
Optimize, Delta-E 00
Linearization, 3. Assume linear input, apply matrix, then gamma encode (CS)
Linearization params, 1.0000
weighting, Highlight weighting (CIELAB L*)

RGBY input primaries
Color,x,y,X,Y,Z
Red, 0.6094, 0.3016, 0.6674, 0.3303, 0.0974
Green, 0.2997, 0.5556, 0.5767, 1.0693, 0.2785
Blue, 0.0083,-0.1669, 0.0090,-0.1807, 1.2544

Differences from reference,mean input,max input,mean corrected,max corrected
DeltaE*ab,  35.14,  45.4,  7.50,  17.1
DeltaC*ab,  15.83,  26.6,  6.19,  16.7
DeltaE*94,  31.87,  45.0,  4.90,  12.3
DeltaC*94,   7.81,  18.8,  3.21,   5.2


Color errors for reference vs matrix-corrected patches   http://www.imatest.com/docs/colorcheck_ref 
Patch,Delta-E*,Delta-C*,Delta-E*94,Delta-C*94,Delta-E*00,Delta-C*00,L* corr,a* corr,b* corr,Row,Col,Weights
  1,   7.98,   6.12,   6.84,   4.54,   6.99,   5.34,  42.66,   9.13,  18.73,1,1,  0.469
  2,   4.11,   4.09,   2.46,   2.44,   2.65,   2.63,  65.58,  14.36,  13.48,1,2,  0.815
  3,   5.54,   4.92,   4.51,   3.71,   5.11,   4.43,  52.93,  -6.33, -20.19,1,3,  0.630
  4,  12.34,   9.76,   8.77,   4.45,   8.41,   4.07,  50.68, -20.16,  30.16,1,4,  0.539
  5,   5.27,   5.27,   2.89,   2.89,   2.82,   2.82,  55.31,   7.03, -22.41,1,5,  0.692
  6,   6.04,   5.86,   4.04,   3.77,   3.98,   3.81,  69.89, -30.46,  -3.77,1,6,  0.892
  7,   9.94,   9.72,   3.65,   3.00,   3.87,   3.44,  63.45,  25.25,  49.14,2,1,  0.767
  8,   4.10,   4.06,   2.41,   2.33,   3.36,   3.32,  40.10,  13.30, -46.95,2,2,  0.509
  9,   6.57,   6.15,   3.08,   2.04,   3.13,   2.12,  52.16,  40.48,  11.03,2,3,  0.623
 10,   4.28,   4.15,   2.46,   2.23,   2.45,   2.31,  31.20,  20.77, -22.46,2,4,  0.377
 11,   5.24,   2.31,   4.85,   1.17,   3.64,   1.19,  77.14, -25.32,  59.33,2,5,  0.905
 12,  13.82,  13.48,   5.47,   4.55,   6.03,   5.58,  73.94,   6.43,  56.64,2,6,  0.886
 13,  14.20,  13.33,   6.53,   4.32,   4.85,   3.18,  24.73,  30.46, -58.83,3,1,  0.370
 14,   6.63,   1.73,   6.48,   0.97,   5.78,   0.83,  62.05, -41.89,  31.97,3,2,  0.696
 15,   8.17,   7.71,   3.51,   2.25,   3.40,   2.38,  43.25,  43.64,  21.06,3,3,  0.507
 16,  17.09,  16.74,   5.48,   4.26,   5.48,   4.96,  84.43,  -5.81,  63.98,3,4,  1.012
 17,   5.28,   5.07,   3.18,   2.82,   2.81,   2.40,  49.54,  47.58, -21.45,3,5,  0.638
 18,   6.27,   5.97,   4.09,   3.61,   3.72,   3.21,  54.03, -18.78, -27.43,3,6,  0.652
 19,  12.29,   2.29,  12.28,   2.24,   8.23,   3.31,  84.46,   1.54,   0.85,4,1,  1.207
 20,   3.85,   2.24,   3.82,   2.20,   3.08,   2.18,  78.14,  -1.06,   1.95,4,2,  1.016
 21,   3.79,   3.34,   3.72,   3.26,   3.88,   3.60,  68.58,  -2.56,   2.31,4,3,  0.835
 22,   6.48,   4.91,   6.44,   4.86,   6.69,   5.26,  55.10,  -3.02,   3.67,4,4,  0.636
 23,   6.32,   5.36,   6.17,   5.18,   6.64,   6.00,  39.04,  -3.89,   2.70,4,5,  0.446
 24,   4.45,   4.04,   4.37,   3.95,   4.37,   4.17,  22.34,  -1.55,   2.74,4,6,  0.256


L* a* b* Color errors for reference vs uncorrected and matrix-corrected patches   http://www.imatest.com/docs/colorcheck_ref 
,orig.,orig.,orig.,corrected,corrected,corrected
Patch,Delta-L*,Delta-a*,Delta-b*,Delta-L*,Delta-a*,Delta-b*
  1, -29.29,  -8.13,  -3.96,   5.12,  -2.89,   5.40,1,1,  0.469
  2, -36.15,  -6.35,   2.93,   0.38,  -0.46,  -4.06,1,2,  0.815
  3, -29.75,  -6.19,  12.82,   2.56,  -4.76,   1.24,1,3,  0.630
  4, -29.19,  -0.93,  -4.36,   7.55,  -5.53,   8.04,1,4,  0.539
  5, -32.67, -11.56,  13.83,  -0.03,  -4.42,   2.88,1,5,  0.692
  6, -32.83,   2.00,   8.24,  -1.47,   2.26,  -5.40,1,6,  0.892
  7, -34.64,  -6.99, -17.56,   2.08,  -7.64,  -6.01,2,1,  0.767
  8, -26.50,  -7.49,  17.74,  -0.61,  -3.60,  -1.86,2,2,  0.509
  9, -30.53, -17.38,   4.76,   2.30,  -5.45,  -2.85,2,3,  0.623
 10, -25.34, -19.72,  15.54,   1.05,  -4.15,   0.15,2,4,  0.377
 11, -32.49,  -1.20, -12.78,   4.70,   2.15,   0.86,2,5,  0.905
 12, -35.05,  -7.43, -21.96,   3.03,  -9.15,  -9.90,2,6,  0.886
 13, -23.10,  -7.75,  22.20,  -4.89,   9.03,  -9.80,3,1,  0.370
 14, -29.58,   9.29,  -4.78,   6.40,  -1.13,  -1.31,3,2,  0.696
 15, -27.93, -23.50,  -8.48,   2.70,  -6.33,  -4.40,3,3,  0.507
 16, -32.41,  -6.52, -25.81,   3.44,  -4.77, -16.05,3,4,  1.012
 17, -31.52, -21.31,  11.29,  -1.47,  -2.30,  -4.52,3,5,  0.638
 18, -28.22,  12.71,  12.17,   1.91,   5.83,  -1.25,3,6,  0.652
 19, -41.56, -11.03,  14.63, -12.08,   2.23,  -0.51,4,1,  1.207
 20, -35.46, -12.11,  15.12,  -3.13,  -0.45,   2.19,4,2,  1.016
 21, -33.23, -10.66,  12.39,   1.79,  -1.92,   2.74,4,3,  0.835
 22, -31.75,  -7.83,   9.15,   4.23,  -2.96,   3.91,4,4,  0.636
 23, -28.91,  -3.89,   4.78,   3.36,  -3.67,   3.91,4,5,  0.446
 24, -18.76,  -0.71,   1.79,   1.87,  -1.59,   3.71,4,6,  0.256

Exif data:  19 lines
File Modification Date/Time     , 2021:10:23 09:59:32+09:00
Make                            , SONY
Camera Model Name               , ILCE-7RM3
Orientation                     , Horizontal (normal)
Exposure Time                   , 1/50
F Number                        , 3.5
ISO                             , 200
Exposure Compensation           , 0
Max Aperture Value              , 2.8
Flash                           , Off, Did not fire
Focal Length                    , 46.0 mm
Lens Type                       , E-Mount, T-Mount, Other Lens or no lens
Focus Mode                      , Manual
White Balance                   , Auto
Color Space                     , sRGB
Image Width                     , 7952
Image Height                    , 5304
Field Of View                   , 42.7 deg
Light Value                     , 8.3
